,target,ids,date,flag,user,text,type,traget
1237497,1,1993039539,Mon Jun 01 09:44:01 PDT 2009,NO_QUERY,WritinginCT,Dolly Parton has such an amazing voice.  It's musical all on its own.  &lt;-- little thing that makes me happy today ,train,1.0
1272934,1,2000777027,Mon Jun 01 22:56:16 PDT 2009,NO_QUERY,colinmansfield,"Time for bed. Looking forward to tomorrow, what with all the celebratory spirit and whatnot ",train,1.0
878490,1,1685241873,Sat May 02 23:35:11 PDT 2009,NO_QUERY,sharlr,"@Nonicam Hehe, thank you. Am loving it too! ",train,1.0
1451122,1,2063012257,Sun Jun 07 01:03:37 PDT 2009,NO_QUERY,kourtneyadams,spongebob is on the telly !!  YAY!! spongebob!!,train,1.0
1094837,1,1970180075,Sat May 30 02:47:15 PDT 2009,NO_QUERY,joellexD,going to take a shower and then I buy a birthday present for cathy! ,train,1.0
1456673,1,2063519329,Sun Jun 07 02:59:37 PDT 2009,NO_QUERY,nadkaa,addicted to &quot;Butterfly&quot; ,train,1.0
1525455,1,2176868171,Mon Jun 15 04:56:40 PDT 2009,NO_QUERY,srevell555,@AlanCarr you were shuuupberb last night- well done ,train,1.0
1226830,1,1990902594,Mon Jun 01 06:00:05 PDT 2009,NO_QUERY,DarkPiano,"@giselle2323 I'm doing great, Giselle! Yes, a little cold for June 1st but bright and sunny, so I'll take it! ",train,1.0
985371,1,1834471050,Mon May 18 03:03:43 PDT 2009,NO_QUERY,courtney_xoxoxo,@shaundiviney OMG! heard you on the radio  congrats  Cant wait for the 5th of July  See you there! xo ,train,1.0
1188004,1,1983258356,Sun May 31 12:48:44 PDT 2009,NO_QUERY,tylersween,Danced the night away last night!!  Can't get over this one girl! She was a fun time!! Maybe see her again...to be continued,train,1.0
1513235,1,2175327178,Mon Jun 15 00:40:48 PDT 2009,NO_QUERY,albert_2mb,"@Zeheater saran gw sih kita bikin twitty group aja, ntar gw coba buatin ",train,1.0
1409681,1,2056079654,Sat Jun 06 10:29:22 PDT 2009,NO_QUERY,HokieMel07,Jamie just surprised me with a bouquet of peonies. Ahhhh so gorgeous! ,train,1.0
1040731,1,1956990641,Thu May 28 23:12:58 PDT 2009,NO_QUERY,Hanadi7994,@mishisherbert hahah i know your going to do well on all of them! just keep studyinng!! ,train,1.0
812198,1,1548315465,Fri Apr 17 20:37:04 PDT 2009,NO_QUERY,MelanyTexas,You guys should tell your friends to follow me! I'll follow them back &lt;3 Spread the love! I'm tryin to get to 200 ,train,1.0
1167897,1,1980099333,Sun May 31 05:40:59 PDT 2009,NO_QUERY,missmiamaria,slowly getting attached to the dog of demons ,train,1.0
1328603,1,2015542238,Wed Jun 03 04:56:11 PDT 2009,NO_QUERY,holisticflame,Last saturdays event went really well. im going to do another one. As lots of people has asked!! ,train,1.0
953892,1,1824733292,Sun May 17 02:41:17 PDT 2009,NO_QUERY,hasina_za,@AQUILOGY unlikely. i dont think there were any cases in SA. Get well soon ,train,1.0
1545669,1,2182197253,Mon Jun 15 12:51:05 PDT 2009,NO_QUERY,kevin_murphy,"off to Bar pizaa, New Haven CT, for a meeting... great pizza ",train,1.0
816334,1,1551395294,Sat Apr 18 08:56:49 PDT 2009,NO_QUERY,Lolas_lolo,y oh y did i eat that fudge covered swizzel stick...ahahaha ,train,1.0
1478598,1,2066517629,Sun Jun 07 10:40:14 PDT 2009,NO_QUERY,AmyLovesMcfly,Just Pre-Ordered the new Jonas Brothers Album ,train,1.0
813744,1,1548885376,Fri Apr 17 22:17:11 PDT 2009,NO_QUERY,picsruledolfins,@yayjen ya i noe.im gonna b in a coma sleep  haha but its gonna b hard cuz im just watching tv and i dont have my laptop,train,1.0
1271819,1,2000604941,Mon Jun 01 22:30:06 PDT 2009,NO_QUERY,EliDuhh,"will attempt to finish reading twilight by tomorrow, the first book, i just dont want it to end... ",train,1.0
1349819,1,2045339498,Fri Jun 05 10:35:03 PDT 2009,NO_QUERY,fmmbCuriosa,Happy Friday guys.  Hope everyone's doing well. ,train,1.0
1363343,1,2049498717,Fri Jun 05 16:59:20 PDT 2009,NO_QUERY,Pixie_Anna,@spahkleprincess bye! I'm just off to bed ,train,1.0
882671,1,1686011488,Sun May 03 03:16:43 PDT 2009,NO_QUERY,ipathia,http://twitpic.com/4h0ri - My sister ,train,1.0
809397,1,1469473722,Tue Apr 07 06:29:30 PDT 2009,NO_QUERY,jjjkd,"@horrorshock666 Oh, the puns. The bad, bad puns. I think I'll quite like the new clear sounds though  x",train,1.0
924787,1,1755093758,Sun May 10 08:14:22 PDT 2009,NO_QUERY,CSG_Talk_Radio,Happy Mothers Day! Please be sure to keep all moms who are serving our country and their kids lifted up in your prayers! Thank u ,train,1.0
923069,1,1754599234,Sun May 10 06:48:26 PDT 2009,NO_QUERY,1NerdGirl,@blazinglily I Love Star Trek too. It was so much fun! ,train,1.0
1099504,1,1970579255,Sat May 30 04:25:50 PDT 2009,NO_QUERY,dayosuperstar,"Gosh, I didn't know Firefox 3.5 beta had its own error console. all it needs now is its own inline inspect element. sweet ",train,1.0
1237274,1,1992996720,Mon Jun 01 09:39:50 PDT 2009,NO_QUERY,Itxi_Itx,"@mikesawriter So what's the average length of your plays?  Yeah, know what you mean..unforch there's a need for money to live off... :/",train,1.0
809553,1,1469505033,Tue Apr 07 06:35:06 PDT 2009,NO_QUERY,dmrestivo,@erin_bury I see you! yes let's chat at break/lunch ,train,1.0
1203791,1,1986131769,Sun May 31 18:22:28 PDT 2009,NO_QUERY,Yoshira,@nnova cool I love sports ,train,1.0
1363807,1,2049595489,Fri Jun 05 17:09:23 PDT 2009,NO_QUERY,juulzyy,"sitting in bed, doing my makeup about to get today started, whaaats good ",train,1.0
1220404,1,1990049518,Mon Jun 01 03:42:44 PDT 2009,NO_QUERY,KatofWEOW,"Great Morning!  First day of the week, make it count  Have a Great One Everyone!",train,1.0
1140489,1,1977052599,Sat May 30 19:58:42 PDT 2009,NO_QUERY,jbunchii,@VivalaDiva1 I'm a much fresher breath of air girl.  But you have to come back to Atlanta.    JBII,train,1.0
1515509,1,2175609638,Mon Jun 15 01:28:39 PDT 2009,NO_QUERY,alexaftw,ATL NEW JAM MADE ME FEEL BETTER!  OH WAT MUSIC CAN DO (sounds like somthing madz would say),train,1.0
1489739,1,2068744453,Sun Jun 07 14:37:16 PDT 2009,NO_QUERY,Flisker,I just voted for Sophia! She looks so cuddly! 09016161614 ,train,1.0
1409273,1,2055903532,Sat Jun 06 10:09:57 PDT 2009,NO_QUERY,sayanriju,Going to watch India vs Bangaldesh. /me supports Bangla!  #cricket #t20,train,1.0
1509428,1,2174808552,Sun Jun 14 23:21:55 PDT 2009,NO_QUERY,babydoodle_22,"@LilBaeBae219 yu always listenin 2W0 musiq.! lls, buhh wuhh yu doin now.? ",train,1.0
1014548,1,1881451461,Fri May 22 04:42:10 PDT 2009,NO_QUERY,morrissey_fan,@Nick7782 Thanks for the Friday follow &amp; Happy Morrissey day to you ,train,1.0
1391904,1,2053362125,Sat Jun 06 04:16:39 PDT 2009,NO_QUERY,tryp_1999,Enjoyed SSCG outing today ,train,1.0
861682,1,1676713615,Fri May 01 22:56:04 PDT 2009,NO_QUERY,eternityofdream,"Good morning, everyone!  It looks fantastic outdoors!",train,1.0
1350668,1,2045627305,Fri Jun 05 11:00:13 PDT 2009,NO_QUERY,Lermont,"If youâre in the Los Angeles area &amp; you're looking for a real shoe repair expert, this is how you can find me!!  http://tinyurl.com/cu54rw",train,1.0
1320633,1,2014604539,Wed Jun 03 02:04:55 PDT 2009,NO_QUERY,EmilyDevine,Justin Long offer to have a bigger movie career!  He is just so dang funny!,train,1.0
1370432,1,2051014158,Fri Jun 05 19:42:19 PDT 2009,NO_QUERY,jennaingalls,"@withahook hey julie, follow @jennwagner. She wants to be your amiga. ",train,1.0
1371491,1,2051183563,Fri Jun 05 21:00:04 PDT 2009,NO_QUERY,Wolfie85,"@Franklero Now, why would I not believe u?? U could probably tell me the sky is purple and I'd believe u. Okay.. not really.. but still.. ",train,1.0
987120,1,1834633221,Mon May 18 03:40:17 PDT 2009,NO_QUERY,andrewnoel,6:39 up for a sunrise set babbyy ,train,1.0
865382,1,1677445829,Sat May 02 02:06:56 PDT 2009,NO_QUERY,Valkyrienzer,It was just Tony and rather fleeting visit as he's off to Alex's 40th! ,train,1.0
1257655,1,1997750816,Mon Jun 01 17:23:39 PDT 2009,NO_QUERY,danceKAYdancee,Lmfao Jill got a belly button ring? I really want one  I don't even care that it's not original.,train,1.0
830569,1,1557323414,Sun Apr 19 03:23:53 PDT 2009,NO_QUERY,lilooneex3,Finallly sleeeeeeep after a qood meal  - Got a lot in mind hollllla in 3 weeeeks !,train,1.0
1532363,1,2178235454,Mon Jun 15 07:23:58 PDT 2009,NO_QUERY,colourthesky,"Just chilling with my &quot;bros&quot;.... Tour very soon, nearly finished building my marshall a roadcase  !",train,1.0
877147,1,1684926398,Sat May 02 22:28:51 PDT 2009,NO_QUERY,kennyburns,@cwcelebreporter He's apart of of The Comittee ,train,1.0
1393244,1,2053491187,Sat Jun 06 04:44:40 PDT 2009,NO_QUERY,jonasbroslover,@WafflesWithJam CANT WAIT to hear that song. Love how it has some rap to it!!! Joe is SUCH a great rapper anyway ,train,1.0
885582,1,1686529348,Sun May 03 05:48:51 PDT 2009,NO_QUERY,DesireeO,@danicouture Thanks! ,train,1.0
1425652,1,2059084262,Sat Jun 06 16:12:53 PDT 2009,NO_QUERY,kacsaful,@davidl1966 in case you need some photographic evidence...  http://twitpic.com/6s91g,train,1.0
841697,1,1563514668,Sun Apr 19 23:07:49 PDT 2009,NO_QUERY,cate3221,"@htgoldcoast ahhh.  ... oh i'm sure there'll be a few of those as we find out who the 23 are. if it's me, i'll certainly be having one",train,1.0
1357010,1,2047902273,Fri Jun 05 14:21:13 PDT 2009,NO_QUERY,emeraldshogun,@locriansax Maine's State Bird ,train,1.0
1208192,1,1988792588,Sun May 31 23:23:22 PDT 2009,NO_QUERY,Whatleydude,Good Morning Every Buddy! ,train,1.0
1117120,1,1973364926,Sat May 30 11:00:28 PDT 2009,NO_QUERY,BILL_ROMANOS,@ruthseeley Pretty interesting. ,train,1.0
864828,1,1677361050,Sat May 02 01:40:57 PDT 2009,NO_QUERY,miizronnie,@Raeknightowl4 haha the lord heard my prayer ,train,1.0
1515633,1,2175623788,Mon Jun 15 01:31:01 PDT 2009,NO_QUERY,glamoursparrow,Now watching Notting Hill. Love this movie. Love Hugh Grant ,train,1.0
1011485,1,1881106930,Fri May 22 03:37:26 PDT 2009,NO_QUERY,letteapplejuice,"OPEN INVITE TO MY TWEEPS: My degree show @ LSAD clare st. limerick 13th June 6pm, meet up get pissed  all welcome let me know!",train,1.0
1588840,1,2191147824,Tue Jun 16 04:37:58 PDT 2009,NO_QUERY,xmeLaniiee,@Pop_Nostradamus yeah i think so ,train,1.0
1495945,1,2070030178,Sun Jun 07 16:58:34 PDT 2009,NO_QUERY,djmixxtenn,Stay in the business of being grateful &amp;l hopeful..  Those 2 emotions are medicine 4 ur soul   (via @RevRunWisdom),train,1.0
875450,1,1680741089,Sat May 02 12:23:14 PDT 2009,NO_QUERY,RavenousReadr,@Sarahbear9789 I sent you some mail ,train,1.0
823691,1,1556040640,Sat Apr 18 21:27:22 PDT 2009,NO_QUERY,czhao122,"I just had a shot of quail egg, chopped salmon, and masago at Cabin Sushi. Plus it was all you can eat! ",train,1.0
834459,1,1557961614,Sun Apr 19 06:44:39 PDT 2009,NO_QUERY,gospurs927,"@Rook1027 hmm, i've never heard of it, but i'm glad you liked it. ",train,1.0
1275165,1,2001054573,Mon Jun 01 23:42:34 PDT 2009,NO_QUERY,thaoweezy,@bbossladyy THANKS! Wanna hang out sometime this week? Sarah &amp; I have the first season of Desperate Housewives! ,train,1.0
823690,1,1556040527,Sat Apr 18 21:27:20 PDT 2009,NO_QUERY,McKAY_yo,fer sher maybe fer sher not ,train,1.0
914787,1,1752962466,Sat May 09 23:36:28 PDT 2009,NO_QUERY,tulip_petals,"Headed out at 6 today, shopped for Mother's Day gifts. I love B&amp;BWs new scents ? AND finished my book I bought yesterday. ",train,1.0
1328766,1,2015567178,Wed Jun 03 05:00:01 PDT 2009,NO_QUERY,catherineLd,@naontiotami your hair looks nice jack  *she tries to pacify the beast of rage,train,1.0
859918,1,1676222769,Fri May 01 21:25:41 PDT 2009,NO_QUERY,babyspid3r,http://ping.fm/p/Xj6TW - sheepy sheepy... ,train,1.0
1029150,1,1932730512,Tue May 26 22:05:26 PDT 2009,NO_QUERY,Chestly,"Is on a random vacay soon!!!  Livin', lovin' LIFE ",train,1.0
1177883,1,1981488629,Sun May 31 09:15:32 PDT 2009,NO_QUERY,JoeKevinNickJ,@gfalcone601 Down by about 800 votes! BUT WE CAN DO IT! I'm still voting as much as possible!!! ,train,1.0
1275758,1,2001124109,Mon Jun 01 23:54:51 PDT 2009,NO_QUERY,maimow,I just watched &quot;You've Got Mail&quot;. It's such a sweet movie!! ,train,1.0
974137,1,1833355333,Sun May 17 23:01:55 PDT 2009,NO_QUERY,amorley,"@jsfried awww!! i like that. btw, good call on the angels and demons the other night--much better choice ",train,1.0
1287574,1,2002385404,Tue Jun 02 04:03:26 PDT 2009,NO_QUERY,jaytothedee24,Good morn peeps!! How did everyone do on their first day of the competition?? I did awesome!! ,train,1.0
959369,1,1826005588,Sun May 17 07:27:37 PDT 2009,NO_QUERY,GabrielleSasso,"@LittleFletcher  Alice in wonderland and Dorothy from Wizard of oz is very nice, are good ideas, thanks ",train,1.0
1186480,1,1982960839,Sun May 31 12:14:12 PDT 2009,NO_QUERY,YvonneS1991,"WOW THIS MUST BE FATE, CAUSE SOME HOW WE FOUND EACH OTHER ON TWITTER. COME ON AND FOLLOW ME YOU KNOW YOU WANT TO. ",train,1.0
981077,1,1834080814,Mon May 18 01:33:16 PDT 2009,NO_QUERY,SueMurphy,"@MandyPandy32 Morning, and well done! just been looking at your pics you did a wonderful thing. When's the next one then  Enjoy your rest",train,1.0
881415,1,1685808106,Sun May 03 02:11:13 PDT 2009,NO_QUERY,EmmyNcredible,@Loouboutin were do u watch it? ,train,1.0
1496619,1,2070171867,Sun Jun 07 17:13:12 PDT 2009,NO_QUERY,anaFRESHH,Poo. I found ddr. And its kicking my a. But im still AWESOME. ,train,1.0
835775,1,1558290631,Sun Apr 19 07:54:50 PDT 2009,NO_QUERY,NoTwidiot,It's a Maroon 5 morning @ my house to get me up and going!  song of the day: &quot;Losing My Mind.&quot;,train,1.0
1043166,1,1957288564,Fri May 29 00:03:29 PDT 2009,NO_QUERY,beesax,@DevonteClark your lying. ,train,1.0
975788,1,1833556378,Sun May 17 23:40:15 PDT 2009,NO_QUERY,Beggeesgirl,@Bezhan ha! what happened to that thai! jk pizza is ALWAYS good! ,train,1.0
909744,1,1751325393,Sat May 09 19:11:08 PDT 2009,NO_QUERY,Herheartsmiles,"takin short nap, gym and work before kids come back home tonite ",train,1.0
977935,1,1833784322,Mon May 18 00:26:58 PDT 2009,NO_QUERY,CBSlade,"Busy, busy, busy catching up with the weekend! Also, is it wrong that I thought Eurovision was great? 'This is my moment' ",train,1.0
1080310,1,1968217501,Fri May 29 20:59:40 PDT 2009,NO_QUERY,nancybugeja,@TinainMelbourne I knew you'd finish those articles. It's amazing what a good night sleep can do for the brain ,train,1.0
1529303,1,2177543077,Mon Jun 15 06:17:21 PDT 2009,NO_QUERY,JackEllis,ahh. jQuery is the sickest thing that man has ever made ,train,1.0
841671,1,1563513664,Sun Apr 19 23:07:37 PDT 2009,NO_QUERY,MandyJonas16,"Hey daniel and lauren!!!! Hi.  only four days of school, then, VEGAS BABY!!! ",train,1.0
1088697,1,1969625060,Sat May 30 00:39:09 PDT 2009,NO_QUERY,hapabear,@LiddoC oooh icic  thanks&lt;3,train,1.0
963342,1,1827430654,Sun May 17 10:41:42 PDT 2009,NO_QUERY,AlohaRenee,@davenavarro6767  - I'm sure you appreciated the weather compared to Az.  Thanks for a rock'n concert last night!,train,1.0
1164786,1,1979789923,Sun May 31 04:30:52 PDT 2009,NO_QUERY,Jumull82,Scotland is hot hot hot!!! ,train,1.0
1358578,1,2048243894,Fri Jun 05 14:53:28 PDT 2009,NO_QUERY,K8SB,@David_Gardner V.impressive! Take some extra pride in the fact that it was OUR CLASS that reversed the trend of declining participation! ,train,1.0
905992,1,1695251893,Mon May 04 05:38:58 PDT 2009,NO_QUERY,FLASHBACKhoney,@MOOVMNT Hey ,train,1.0
1412247,1,2056624953,Sat Jun 06 11:29:25 PDT 2009,NO_QUERY,gtweat,"@Lauracar89 i'm just chillin this summer too. i've been drinking Mai Tais in the pool...aaahhhh, i love summer ",train,1.0
1111662,1,1972261120,Sat May 30 08:53:27 PDT 2009,NO_QUERY,lewiswilliams1,"@EricZepherbob I'm good. Been mixing some drums I recorded yesterday for a new song, and after football, I'm doing the guitars for it! ",train,1.0
1164092,1,1979731408,Sun May 31 04:16:39 PDT 2009,NO_QUERY,keithgmitchell,Hope you are all having a good weekend ,train,1.0
1448277,1,2062712909,Sun Jun 07 00:03:48 PDT 2009,NO_QUERY,SkinnyInTheCity,@StraitJigg http://twitpic.com/6tdlc - @11wdnick its poppin na whoa! {{{OSN!!! THAT'S ME!   }}}..............&lt;j/j 4 the suckers&gt;,train,1.0
1306604,1,2011930058,Tue Jun 02 19:47:46 PDT 2009,NO_QUERY,maryrivss,"@taylathegreat5 hahaha wow what are you gunna pull ? lol, i'm kiddingg taylor. calmm down. ",train,1.0
1326911,1,2015315135,Wed Jun 03 04:19:46 PDT 2009,NO_QUERY,mikiburgess,@elviraAfterall That's the plan  ... soon ,train,1.0
1528367,1,2177365686,Mon Jun 15 05:58:47 PDT 2009,NO_QUERY,dithdavi,"Flyin kites, crashin ib breakfast, stealing muffins, graduation rehearsal ",train,1.0
1593605,1,2191981406,Tue Jun 16 06:18:28 PDT 2009,NO_QUERY,Carly_FTS,@StephEmerick yes   hope you can make it!,train,1.0
1024418,1,1883241936,Fri May 22 08:14:12 PDT 2009,NO_QUERY,MandeeYardz,@STM63 well my friend we already have the tequlia!!!  just looking to start the morning off healthy!,train,1.0
1417606,1,2057622311,Sat Jun 06 13:20:56 PDT 2009,NO_QUERY,mrs_mcsupergirl,i have less than 500 updates to go until i reach 30k ,train,1.0
1556782,1,2185444921,Mon Jun 15 17:23:32 PDT 2009,NO_QUERY,savannahflower,@officialTila will u go on a date with me? ,train,1.0
1577589,1,2189698084,Tue Jun 16 00:40:31 PDT 2009,NO_QUERY,ElementsOfJazz,@jazzlover ...music series. My response was: &quot;That's like asking me to pick a favorite piece of chocolate from a lifetime of delights.&quot; ,train,1.0
845769,1,1564282384,Mon Apr 20 02:43:02 PDT 2009,NO_QUERY,jenipur13,Friendster is to Facebook while Plurk is to Twitter. haha  http://plurk.com/p/p54z3,train,1.0
865019,1,1677393446,Sat May 02 01:50:54 PDT 2009,NO_QUERY,claireswinscoe,"feels better now  24hr hangover lmao. But WHY is my hair curly? my hair is NEVER curly, even after curling it lmao",train,1.0
1235327,1,1992578587,Mon Jun 01 08:59:02 PDT 2009,NO_QUERY,katherinexO9,In 5th period  I love this class&lt;3,train,1.0
1221737,1,1990203455,Mon Jun 01 04:11:48 PDT 2009,NO_QUERY,Jennifer_x_,At the station waiting on lauren. Today will be awesome! Jeremy Kyle...your fans are coming!  ufft jeans were so not a good idea today!,train,1.0
1327072,1,2015337860,Wed Jun 03 04:23:34 PDT 2009,NO_QUERY,maynaseric,"@simontay78 wrong is ok  if you make 2 good moves and 8 bad moves, and hit one jackpot, more than enough ",train,1.0
817848,1,1551907457,Sat Apr 18 10:17:00 PDT 2009,NO_QUERY,go0seMUFC,...I hope I have enough time to get ready and drive to Long Beach in time to meet the bestie and her friends. Ahhh...white girls. ,train,1.0
866276,1,1677594104,Sat May 02 02:56:09 PDT 2009,NO_QUERY,Santana26,waiting on my aunt to get in from philly then to bed....boardwalk tomorrow!! ,train,1.0
974527,1,1833399351,Sun May 17 23:09:57 PDT 2009,NO_QUERY,Big_Celtic_fan,"@DwightHoward Hello Dwight, congrats on tonight win, you deserve it. good luck in the next round ",train,1.0
1117715,1,1973469667,Sat May 30 11:12:33 PDT 2009,NO_QUERY,dianewallace,"have some soy vey bagels in the oven, making house smell yummy. dogs now napping in kitchen instead of yard. ",train,1.0
1370402,1,2051013062,Fri Jun 05 19:42:12 PDT 2009,NO_QUERY,kfred85,@Xirconnia I can see why! It's beautiful  How is #LOFNOTC going?,train,1.0
827968,1,1556942270,Sun Apr 19 01:08:10 PDT 2009,NO_QUERY,jaymieYO,i'm watching hannah montana! envy me. ,train,1.0
1375033,1,2051516536,Fri Jun 05 22:12:56 PDT 2009,NO_QUERY,BooLovato,http://twitpic.com/6q4uz - I found this here on Twitter ,train,1.0
814444,1,1550817701,Sat Apr 18 07:21:05 PDT 2009,NO_QUERY,landscapingdad,You Supply The Caption - Gardening Fun  http://bit.ly/A7Njj,train,1.0
1594851,1,2192247766,Tue Jun 16 06:44:45 PDT 2009,NO_QUERY,Just_Spiffy,"@sarahlestrange  no probs, how you feeling now?",train,1.0
