target,ids,user,text,text_cleaned
4,2015290563,GodEater,"@shinerweb is that &quot;Nope it's not&quot;, or &quot;Nope, I don't know&quot;? ",quotnop notquot quotnop dont knowquot
4,1996654200,HappyHousewife,@chiccraftychick I am surprised I won since I was trash talking Lebron.... I guess they are not sore losers ,surpris sinc trash talk lebron guess sore loser
4,1981565674,mandaxo23,"Have tons of places i need to go to today. walmart, safeway, office depot, &amp; ritas  haha",ton place need go today walmart safeway offic depot amp rita haha
4,1753775474,ramdomthoughts,Show 147 in pre-pre production ....... a bit behind ,show prepr product bit behind
4,1559067967,mquinney3,Getting ready to go to a bbq at my baby daddy's house with his wife and our kidscrazy huh!   Peace..Rockin the bob marley tee and some j's,get readi go bbq babi daddi hous wife kidscrazi huh peacerockin bob marley tee j
4,2013374366,neatOH,@joeymcintyre nice! thanks for sharing; love your photos Photographer Joey-keep the twitpics coming ,nice thank share love photo photograph joeykeep twitpic come
4,1685195997,jessicalim,just put a new little banner on @meeyukii's MySpace for the @AllStar_Hockey's blog. ,put new littl banner myspac blog
4,2175945102,happymonkeyshoe,"Mmmmm homous on toast, breakfast of champions ",mmmmm homou toast breakfast champion
4,1574106748,agu_en,Time to clean some windows @ work. At least I wouldn't have to anwear the phone ,time clean window work least wouldnt anwear phone
4,2013707641,clevertitania,"Ok, watched all of The Guild. Crazy, but compelling.  Gonna finish off the Gag Reel and get some zzzs.",ok watch guild crazi compel gon na finish gag reel get zzz
4,1981707514,littleashash87,@xsweetmileyx  thanks!!! i will check them out!! ,thank check
4,1982666341,xLiveForever,New Moon is in trending topics. WOO. ,new moon trend topic woo
4,2056428173,adamfarmer91,In nandos with amiie ,nando amii
4,2064826660,TomWright156,"@MJJNews ur an awesome source to follow for all MJ news, especially with the tour  cant wait, keep it up!!!",ur awesom sourc follow mj news especi tour cant wait keep
4,1982580820,Billerina,@randomlybree well i had a margarita haha...but still i think id me worst if i were drunk o_o lol but come one me and june sounded good ,well margarita hahabut still think id worst drunk oo lol come one june sound good
4,1836300017,aimeesblog,"@kalunlee hehe.  Simon Johnson, King of Hearts. No doubt about it. ;)",hehe simon johnson king heart doubt
4,1827195234,vickymoontree,@stephenfry Hmm.....should have said I'd have brought it to you...no reason...I'm just nice like that  At least its dry today ,hmmshould said id brought youno reasonim nice like least dri today
4,1824806576,molly_mcinnes,"@vickicla They were all gone before I read it  , getting the recipe back though ",gone read get recip back though
4,2061908357,kayleelovexx,@AaliyahLove69 mmm yummy pic  I adore Ashley's tiara and I love your dress!,mmm yummi pic ador ashley tiara love dress
4,1956928499,sharmene,@faahz @djswivll thx 4 the laughs. I'm going to sleep. My head hurts &amp; my scan is butt crack early. Have fun @championphts ,thx laugh im go sleep head hurt amp scan butt crack earli fun
4,1676161855,Taylor13Fan,@SamLuminate I hope u guys have fun! U all seem like such nice ppl...i'm glad u get some &quot;normal&quot; time together  Thx for the reply too!,hope u guy fun u seem like nice pplim glad u get quotnormalquot time togeth thx repli
4,1990525293,willcritchlow,@fantomaster re: multiple tweets - I actually find it a bit annoying. Ever considered having an account that said each thing only once? ,multipl tweet actual find bit annoy ever consid account said thing
4,1973073775,djenois1,at sharkeez in hb gettin' my grub on with the sib ,sharkeez hb gettin grub sib
4,1687766515,bellenoirmag,@lynxgarcia Hey Sis! The king &amp; queen say hello. Hope you are well. ,hey si king amp queen say hello hope well
4,2013803266,maeeyah,@angelneri YESS. ALL ,yes
4,1677243518,aerokitkat,@PembsDave Morning   It's beautiful here in Cornwall! Hope it stays that way. My stepdaughter is 18 today and we're having a barbecue.,morn beauti cornwal hope stay way stepdaught today barbecu
4,2055957485,wendiwirawan,a day with lots of fun . . . thank you hun ,day lot fun thank hun
4,2176617010,floralsex,"@Meowxxx hehe , hihi kelly meow ",hehe hihi kelli meow
4,2012626380,ebeck123,@Monica_ITA ok! just let me know ,ok let know
4,1836007630,theshortone75,I'm happy just knowing that we each have someone special out there just waiting for us to find them  don't rush it will happen,im happi know someon special wait u find dont rush happen
4,2066772716,Amie__88,"@jeff_gluck exactly...there's plenty of possibilities that could make it exciting today, maybe that'll work out for us ",exactlyther plenti possibl could make excit today mayb thatll work u
4,1990509983,concertgallery,just posted the shots from The Script to http://www.concertgallery.lu And there's news in the &quot;news-section&quot; for the RAF goers ,post shot script there news quotnewssectionquot raf goer
4,1825857000,ammelou,Back to the Future 2...was on yesterday but so good i'll watch it again! ,back futur yesterday good ill watch
4,1991872524,Ms_Nicholson,@luveysun hi lovely!! ,hi love
4,1694550421,jesikahcarter,@DHughesy no your just experiencing the joys of parenthood ,experienc joy parenthood
4,2067646898,siphilp,"biting the bullet, transferring pagemethods into a webservice and using some jQuery goodness ",bite bullet transfer pagemethod webservic use jqueri good
4,1980354074,lucaspalazzo,@jarbasribeiro jarbas aprontando no museu rsrs  | jarbas playing in the museum (bad english) rsrs http://lookbook.nu/look/154837,jarba aprontando museu rsr jarba play museum bad english rsr
4,1677751744,loveisthecure5,Good morning! How is everybody? ,good morn everybodi
4,1981116083,nettyp,@Notimeforhaterz yea its a way to relax and wash away the stress ,yea way relax wash away stress
4,2060330214,AdmiralApparent,"@Mango_ten That made me LOL. Do it, man. ",made lol man
4,2193574981,RockComplacency,@wolfpack40 That's what I'm thinking! Knock her out of the water... very satisfying...  ,that im think knock water satisfi
4,1960397056,Norri,@robzonenet Always a pleasure ,alway pleasur
4,2066265867,euphrosyna,@mommydearest hi! ,hi
4,2051815190,britta_xox,Chillin' ,chillin
4,2063556280,meghanbbz_x,Random show thingy tonight   and going out with Theresa in like five minutes to our tree (L) its beautiful. aha,random show thingi tonight go theresa like five minut tree l beauti aha
4,2186579802,SashaMari,@DonnieWahlberg CHICAGO!!!CYA THERE ,chicagocya
4,1695544771,tiffianyrose,@colbycolberson then stop staying out all night ,stop stay night
4,1468405787,cmyers581,@aheartofstars well it definitely did that I do agree with you there.  im okay now though ,well definit agre im okay though
4,1976214567,SkydiveMike,@AlexaRPD well congrats! Good to know the toilet economy isn't killing everyone ,well congrat good know toilet economi isnt kill everyon
4,1979157375,UnIqUeLoVe143,@JuneBug143 its ok  u feelin better though?,ok u feelin better though
4,1984122626,jennifersneeds,"one of the best weekends! great weather, lovely 10 man walk on friday night, boozy get together last night &amp; water fight tonight. Classic ",one best weekend great weather love man walk friday night boozi get togeth last night amp water fight tonight classic
4,1685998501,echoe69,Going to check out a little second hand market and shop a bit in town as shops are open today ,go check littl second hand market shop bit town shop open today
4,1679732535,DizzyCrane,@Raptastic whats good lady ,what good ladi
4,1882621292,Krystoph422,@504Suave You are too silly! (But you know I will!) White dude with the ponytail next to me will certainly be pissed ,silli know white dude ponytail next certainli piss
4,1883517774,savagemic,@tonychester  http://bit.ly/13nIGM Please. ,plea
4,1553892764,mizz2cold,is chilling. ,chill
4,2072150572,RSuskey,@eshorti Thanks  I'm going to need it. Time until LSAT T-13 hours,thank im go need time lsat hour
4,1998492231,Wayshower,Internet has been down all day...  I got so much work done ,internet day got much work done
4,2045239010,erynwoods,Ok so my Lakers whipped some butt last night!!! ,ok laker whip butt last night
4,1973006618,snickers1015,@Tisyonk i edited it now.  LOL,edit lol
4,2061099346,Bambi429,"@ReineM Aw, thank you  I wish I could play the sounds of the mountains for you...",aw thank wish could play sound mountain
4,2058675306,kimberlyhuynh,"Michelle, that funny girl  God I hope she wins prom queen..",michel funni girl god hope win prom queen
4,2187068246,danubiaprado,"Lol? Miley june, 16th is my bday  can you wish me a happy bday? That would made my day *â¢*",lol miley june th bday wish happi bday would made day â¢
4,1961182203,annalouiza,......heading over to starbucks ,head starbuck
4,2064516008,ShaunAcland,No school tomorrow!! Oh yea ,school tomorrow oh yea
4,1971795570,EllieBaybee_xo,Watching Vic Reeves Big Night Out ,watch vic reev big night
4,1557713840,kishag,@Talkmaster Hi Neal. Can u name 1 thing Obama has done right? Just one and I'll b happy. U really miss &quot;W&quot; don't you... ,hi neal u name thing obama done right one ill b happi u realli miss quotwquot dont
4,2053107713,xPurplexMuffinx,@amberkissesx3 hehe I really try to comment if I watch a video  I'm soo nice...lol,hehe realli tri comment watch video im soo nicelol
4,2057081361,miss_emmajane,http://twitpic.com/6rjns - Yummm! Apple and Muller light vanilla with dark chocolate ,yummm appl muller light vanilla dark chocol
4,2058515497,chialyn,Home again. FANTASTIC 2-week vacation through the Pacific Northwest. Easing back into reality now ... pictures coming soon!  ,home fantast week vacat pacif northwest ea back realiti pictur come soon
4,2001190624,porschacoleman,@kthefreSHPRINCE I've been good!! Makin' moves  U? I wanna hear your new stuff!,ive good makin move u wan na hear new stuff
4,2015682013,IvanPsy,@Dr_Share_D all good tweets R always welcome to me! see you soon!!! ,good tweet r alway welcom see soon
4,1996842564,richardebaker,@NCooperIT a Makita... and a .25&quot; drill bit ,makita quot drill bit
4,2002373107,NicoleLovesU,"i have to say, life is pretty amazing ",say life pretti amaz
4,1957040140,its__danielle,"@coreygledhill haha, no, they're funny.  I like hearing what people reading have to say, so it's totally fine ",haha theyr funni like hear peopl read say total fine
4,2066012629,Kate10s,whooo hoo! Roger finally won on clay ,whooo hoo roger final clay
4,1881371540,_emmajane_,@lexylexylexy good luck @ your interview ,good luck interview
4,1557374657,SarahSaner,@pmeanwellralph If you pay me yes  lol,pay ye lol
4,1752701245,Chantresewright,"@GlobeInsurance We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off ",twitter reunion would awesom meet lol iwond howd iget pull
4,2176751046,dorilookalike,Eating a Muiller Corneerrr ,eat muiller corneerrr
4,1974137438,laurenlemon,"@metaphysical1 I've seen things that say you guys play at 3:00 today, but is 4:00 the accurate time? I think I might be able to swing by. ",ive seen thing say guy play today accur time think might abl swing
4,1958105234,pob34,"gonna say bye for a bit, tweet you all later peeps.   ",gon na say bye bit tweet later peep
4,2013067159,yellowsummer89,watching Arrested Development with Alexis  no work tomorrow ,watch arrest develop alexi work tomorrow
4,1969999733,ideal808,@Alex_C_Hill just got our cloud black ps3 to demo with and you're totally right ff13 is so sweet ,got cloud black p demo your total right ff sweet
4,1693119502,leerzej,@TaylorTiffany  hi your so beautiful  ,hi beauti
4,2184716105,shitification,"On another note, I'm fuckin DONE! Helllllo summer ",anoth note im fuckin done helllllo summer
4,2176241359,xStefx,Is at school painting her nails listening to jls beat again ,school paint nail listen jl beat
4,1976351052,J_S_C_C,@MeganLovesJo yeah. awww! well you'll still get to see her!  and who knows what could happen ,yeah awww well youll still get see know could happen
4,1675966957,miss_belle9,"@frenchiep alright,good night ",alrightgood night
4,2014264679,twishes,[-O] Today I have job interview! Wish me good luck!  http://tinyurl.com/o2svrs,today job interview wish good luck
4,2069790670,microrapty,In the hospital. Sisters water broke. We might have our newest member of our family today ,hospit sister water broke might newest member famili today
4,1981015121,EllaPaigeBabe,@demiswissfan haha lol! I will tweett EVERYDAY yeah it will be awesome with @hanastephenson ,haha lol tweett everyday yeah awesom
4,2180476803,LilyWilly,"I have 10 followers. Haha, that's ONE more than before ",follow haha that one
4,1557334629,squealc,really enjoyed seeing my man  coming back from london now,realli enjoy see man come back london
4,2054397217,lovealwaysmanda,free breakfast ,free breakfast
4,1966373924,winditup17,loves connecting with old friends ,love connect old friend
4,2189673261,EmilyBisignano,@lungilepru ugh! I know! I only watch educational stuff on the tele  I'm mostly on the internet now :p,ugh know watch educ stuff tele im mostli internet p
4,2071265226,RSD_Sufferer,@cassidy_lynne aww that's nice ,aww that nice
4,2053642177,Tigerlily_Manj,"Eating a chocolate sundae, painting my nails silver &amp; watching a dvd.. Saturday nite in is good ",eat chocol sunda paint nail silver amp watch dvd saturday nite good
